cell_0,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_20,cell_21,cell_22,cell_23,cell_24,cell_25,cell_26,cell_27,cell_28,cell_29,cell_30,cell_31,cell_32,cell_33,cell_34,cell_35,cell_36,cell_37,cell_38,cell_39,cell_40,cell_41,cell_42,cell_43,cell_44,cell_45,cell_46,cell_47
0.0,801.5974,801.5974,801.5974,801.5974,801.5974,150.2995,801.5974,801.5974,801.5974,801.5974,801.5974,200.3994,801.5974,801.5974,801.5974,801.5974,801.5974,200.3994,801.5974,801.5974,801.5974,801.5974,801.5974,400.7987,801.5974,801.5974,801.5974,801.5974,801.5974,651.2979,801.5974,801.5974,801.5974,801.5974,801.5974,801.5974,801.5974,801.5974,801.5974,801.5974,801.5974,801.5974,801.5974,801.5974,801.5974,801.5974,801.5974
150.0944,700.4406,800.5035,800.5035,800.5035,800.5035,50.03147,750.472,800.5035,800.5035,800.5035,800.5035,250.1573,800.5035,800.5035,800.5035,800.5035,800.5035,350.2203,800.5035,800.5035,800.5035,800.5035,800.5035,600.3777,800.5035,800.5035,800.5035,800.5035,800.5035,700.4406,800.5035,800.5035,800.5035,800.5035,800.5035,800.5035,800.5035,800.5035,800.5035,800.5035,800.5035,800.5035,800.5035,800.5035,800.5035,800.5035,800.5035
99.92348,799.3879,799.3879,799.3879,799.3879,799.3879,49.96174,799.3879,799.3879,799.3879,799.3879,799.3879,99.92348,799.3879,799.3879,799.3879,799.3879,799.3879,149.8852,799.3879,799.3879,799.3879,799.3879,799.3879,499.6174,799.3879,799.3879,799.3879,799.3879,799.3879,699.4644,799.3879,799.3879,799.3879,799.3879,799.3879,799.3879,799.3879,799.3879,799.3879,799.3879,799.3879,799.3879,799.3879,799.3879,799.3879,799.3879,799.3879
199.5626,748.3597,798.2503,798.2503,798.2503,798.2503,49.89064,798.2503,798.2503,798.2503,798.2503,798.2503,99.78129,798.2503,798.2503,798.2503,798.2503,798.2503,299.3439,798.2503,798.2503,798.2503,798.2503,798.2503,498.9064,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503,798.2503
249.0909,747.2726,797.0908,797.0908,797.0908,797.0908,298.9091,797.0908,797.0908,797.0908,797.0908,797.0908,199.2727,797.0908,797.0908,797.0908,797.0908,797.0908,498.1818,797.0908,797.0908,797.0908,797.0908,797.0908,448.3636,797.0908,797.0908,797.0908,797.0908,797.0908,697.4545,797.0908,797.0908,797.0908,797.0908,797.0908,797.0908,797.0908,797.0908,797.0908,797.0908,797.0908,797.0908,797.0908,797.0908,797.0908,797.0908,797.0908
348.2104,795.9094,795.9094,795.9094,795.9094,795.9094,149.233,795.9094,795.9094,795.9094,795.9094,795.9094,149.233,795.9094,795.9094,795.9094,795.9094,795.9094,248.7217,795.9094,795.9094,795.9094,795.9094,795.9094,497.4434,795.9094,795.9094,795.9094,795.9094,795.9094,696.4208,795.9094,795.9094,795.9094,795.9094,795.9094,795.9094,795.9094,795.9094,795.9094,795.9094,795.9094,795.9094,795.9094,795.9094,795.9094,795.9094,795.9094
298.0148,794.7062,794.7062,794.7062,794.7062,794.7062,49.66914,794.7062,794.7062,794.7062,794.7062,794.7062,447.0222,794.7062,794.7062,794.7062,794.7062,794.7062,347.684,794.7062,794.7062,794.7062,794.7062,794.7062,546.3605,794.7062,794.7062,794.7062,794.7062,794.7062,695.3679,794.7062,794.7062,794.7062,794.7062,794.7062,794.7062,794.7062,794.7062,794.7062,794.7062,794.7062,794.7062,794.7062,794.7062,794.7062,794.7062,794.7062
297.5555,793.4813,793.4813,793.4813,793.4813,793.4813,99.18516,793.4813,793.4813,793.4813,793.4813,793.4813,297.5555,793.4813,793.4813,793.4813,793.4813,793.4813,495.9258,793.4813,793.4813,793.4813,793.4813,793.4813,446.3332,793.4813,793.4813,793.4813,793.4813,793.4813,595.111,793.4813,793.4813,793.4813,793.4813,793.4813,793.4813,793.4813,793.4813,793.4813,793.4813,793.4813,793.4813,793.4813,793.4813,793.4813,793.4813,793.4813
346.6026,792.2346,792.2346,792.2346,792.2346,792.2346,247.5733,792.2346,792.2346,792.2346,792.2346,792.2346,247.5733,792.2346,792.2346,792.2346,792.2346,792.2346,495.1466,792.2346,792.2346,792.2346,792.2346,792.2346,544.6613,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346,792.2346
247.1769,790.9661,790.9661,790.9661,790.9661,790.9661,296.6123,790.9661,790.9661,790.9661,790.9661,790.9661,98.87076,790.9661,790.9661,790.9661,790.9661,790.9661,642.6599,790.9661,790.9661,790.9661,790.9661,790.9661,494.3538,790.9661,790.9661,790.9661,790.9661,790.9661,741.5307,790.9661,790.9661,790.9661,790.9661,790.9661,790.9661,790.9661,790.9661,790.9661,790.9661,790.9661,790.9661,790.9661,790.9661,790.9661,790.9661,790.9661
394.838,789.676,789.676,789.676,789.676,789.676,444.1927,789.676,789.676,789.676,789.676,789.676,296.1285,789.676,789.676,789.676,789.676,789.676,444.1927,789.676,789.676,789.676,789.676,789.676,740.3212,789.676,789.676,789.676,789.676,789.676,789.676,789.676,789.676,789.676,789.676,789.676,789.676,789.676,789.676,789.676,789.676,789.676,789.676,789.676,789.676,789.676,789.676,789.676
492.7276,788.3642,788.3642,788.3642,788.3642,788.3642,197.091,788.3642,788.3642,788.3642,788.3642,788.3642,443.4549,788.3642,788.3642,788.3642,788.3642,788.3642,394.1821,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642,788.3642
639.4625,787.0308,787.0308,787.0308,787.0308,787.0308,245.9471,787.0308,787.0308,787.0308,787.0308,787.0308,541.0836,787.0308,787.0308,787.0308,787.0308,787.0308,590.2731,787.0308,787.0308,787.0308,787.0308,787.0308,590.2731,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308,787.0308
638.3616,785.6758,785.6758,785.6758,785.6758,785.6758,392.8379,785.6758,785.6758,785.6758,785.6758,785.6758,392.8379,785.6758,785.6758,785.6758,785.6758,785.6758,638.3616,785.6758,785.6758,785.6758,785.6758,785.6758,736.571,785.6758,785.6758,785.6758,785.6758,785.6758,736.571,785.6758,785.6758,785.6758,785.6758,785.6758,785.6758,785.6758,785.6758,785.6758,785.6758,785.6758,785.6758,785.6758,785.6758,785.6758,785.6758,785.6758
686.2619,784.2993,784.2993,784.2993,784.2993,784.2993,539.2058,784.2993,784.2993,784.2993,784.2993,784.2993,490.1871,784.2993,784.2993,784.2993,784.2993,784.2993,686.2619,784.2993,784.2993,784.2993,784.2993,784.2993,735.2806,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993,784.2993
733.97,782.9013,782.9013,782.9013,782.9013,782.9013,489.3133,782.9013,782.9013,782.9013,782.9013,782.9013,440.382,782.9013,782.9013,782.9013,782.9013,782.9013,685.0386,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013,782.9013
781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,586.1113,781.4818,781.4818,781.4818,781.4818,781.4818,537.2687,781.4818,781.4818,781.4818,781.4818,781.4818,537.2687,781.4818,781.4818,781.4818,781.4818,781.4818,683.7966,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818,781.4818
780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,585.0306,780.0409,780.0409,780.0409,780.0409,780.0409,536.2781,780.0409,780.0409,780.0409,780.0409,780.0409,682.5358,780.0409,780.0409,780.0409,780.0409,780.0409,633.7832,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409,780.0409
778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,632.5951,778.5786,778.5786,778.5786,778.5786,778.5786,632.5951,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786,778.5786
777.095,777.095,777.095,777.095,777.095,777.095,631.3897,777.095,777.095,777.095,777.095,777.095,728.5266,777.095,777.095,777.095,777.095,777.095,679.9581,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095,777.095
775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,727.1158,775.5901,775.5901,775.5901,775.5901,775.5901,678.6414,775.5901,775.5901,775.5901,775.5901,775.5901,727.1158,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901,775.5901
774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,628.9269,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639,774.0639
772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165,772.5165
770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,674.5794,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479,770.9479
769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,721.2733,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582,769.3582
767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474,767.7474
766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154,766.1154
764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626,764.4626
762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888,762.7888
761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939,761.0939
759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783,759.3783
757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419,757.6419
755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848,755.8848
754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068,754.1068
752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082,752.3082
750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489,750.489
748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492,748.6492
746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889,746.7889
744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908,744.908
743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068,743.0068
741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853,741.0853
739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434,739.1434
737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812,737.1812
735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987,735.1987
733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963,733.1963
731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736,731.1736
729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309,729.1309
727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682,727.0682
724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857,724.9857
722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832,722.8832
720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609,720.7609
718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189,718.6189
716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571,716.4571
714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756,714.2756
712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747,712.0747
709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542,709.8542
707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143,707.6143
705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549,705.3549
