irr,temp,iph,isat,rsh,a
700.0,80.0,6.257666815310719,6.146533826906791e-07,293.13299937130927,0.031462067913053206
700.0,85.0,6.270987815310719,1.1171495758969728e-06,293.13299937130927,0.03190751698445421
750.0,20.0,6.533373016404342,1.0241864247342405e-10,273.59079941322193,0.026116679056241102
750.0,25.0,6.547645516404343,2.4065929917088824e-10,273.59079941322193,0.026562128127642113
750.0,30.0,6.561918016404343,5.502343834098516e-10,273.59079941322193,0.027007577199043124
750.0,35.0,6.576190516404342,1.2257068679340356e-09,273.59079941322193,0.02745302627044413
750.0,40.0,6.5904630164043425,2.6635161381476247e-09,273.59079941322193,0.027898475341845138
750.0,45.0,6.604735516404342,5.6527053288061965e-09,273.59079941322193,0.02834392441324615
750.0,50.0,6.619008016404343,1.1729006027729503e-08,273.59079941322193,0.028789373484647152
750.0,55.0,6.6332805164043425,2.3818416382062902e-08,273.59079941322193,0.029234822556048163
750.0,60.0,6.647553016404343,4.7383581309884666e-08,273.59079941322193,0.02968027162744917
750.0,65.0,6.661825516404344,9.242686500957387e-08,273.59079941322193,0.030125720698850177
750.0,70.0,6.676098016404342,1.7692662819083547e-07,273.59079941322193,0.030571169770251188
750.0,75.0,6.690370516404343,3.3262969667003873e-07,273.59079941322193,0.0310166188416522
750.0,80.0,6.704643016404342,6.146533826906791e-07,273.59079941322193,0.031462067913053206
750.0,85.0,6.718915516404342,1.1171495758969728e-06,273.59079941322193,0.03190751698445421
800.0,20.0,6.968931217497965,1.0241864247342405e-10,256.4913744498956,0.026116679056241102
800.0,25.0,6.984155217497966,2.4065929917088824e-10,256.4913744498956,0.026562128127642113
800.0,30.0,6.9993792174979665,5.502343834098516e-10,256.4913744498956,0.027007577199043124
800.0,35.0,7.014603217497966,1.2257068679340356e-09,256.4913744498956,0.02745302627044413
800.0,40.0,7.029827217497966,2.6635161381476247e-09,256.4913744498956,0.027898475341845138
800.0,45.0,7.045051217497965,5.6527053288061965e-09,256.4913744498956,0.02834392441324615
800.0,50.0,7.060275217497966,1.1729006027729503e-08,256.4913744498956,0.028789373484647152
800.0,55.0,7.075499217497965,2.3818416382062902e-08,256.4913744498956,0.029234822556048163
800.0,60.0,7.090723217497966,4.7383581309884666e-08,256.4913744498956,0.02968027162744917
800.0,65.0,7.105947217497967,9.242686500957387e-08,256.4913744498956,0.030125720698850177
800.0,70.0,7.121171217497966,1.7692662819083547e-07,256.4913744498956,0.030571169770251188
800.0,75.0,7.136395217497967,3.3262969667003873e-07,256.4913744498956,0.0310166188416522
800.0,80.0,7.151619217497966,6.146533826906791e-07,256.4913744498956,0.031462067913053206
800.0,85.0,7.166843217497966,1.1171495758969728e-06,256.4913744498956,0.03190751698445421
850.0,20.0,7.404489418591587,1.0241864247342405e-10,241.4036465410782,0.026116679056241102
850.0,25.0,7.420664918591588,2.4065929917088824e-10,241.4036465410782,0.026562128127642113
850.0,30.0,7.436840418591589,5.502343834098516e-10,241.4036465410782,0.027007577199043124
850.0,35.0,7.453015918591587,1.2257068679340356e-09,241.4036465410782,0.02745302627044413
850.0,40.0,7.469191418591588,2.6635161381476247e-09,241.4036465410782,0.027898475341845138
850.0,45.0,7.485366918591588,5.6527053288061965e-09,241.4036465410782,0.02834392441324615
850.0,50.0,7.501542418591589,1.1729006027729503e-08,241.4036465410782,0.028789373484647152
850.0,55.0,7.517717918591587,2.3818416382062902e-08,241.4036465410782,0.029234822556048163
850.0,60.0,7.533893418591588,4.7383581309884666e-08,241.4036465410782,0.02968027162744917
850.0,65.0,7.550068918591589,9.242686500957387e-08,241.4036465410782,0.030125720698850177
850.0,70.0,7.566244418591588,1.7692662819083547e-07,241.4036465410782,0.030571169770251188
850.0,75.0,7.582419918591588,3.3262969667003873e-07,241.4036465410782,0.0310166188416522
850.0,80.0,7.598595418591588,6.146533826906791e-07,241.4036465410782,0.031462067913053206
850.0,85.0,7.614770918591589,1.1171495758969728e-06,241.4036465410782,0.03190751698445421
900.0,20.0,7.840047619685211,1.0241864247342405e-10,227.99233284435164,0.026116679056241102
900.0,25.0,7.857174619685211,2.4065929917088824e-10,227.99233284435164,0.026562128127642113
900.0,30.0,7.874301619685212,5.502343834098516e-10,227.99233284435164,0.027007577199043124
900.0,35.0,7.891428619685211,1.2257068679340356e-09,227.99233284435164,0.02745302627044413
900.0,40.0,7.908555619685211,2.6635161381476247e-09,227.99233284435164,0.027898475341845138
900.0,45.0,7.925682619685211,5.6527053288061965e-09,227.99233284435164,0.02834392441324615
900.0,50.0,7.942809619685211,1.1729006027729503e-08,227.99233284435164,0.028789373484647152
900.0,55.0,7.959936619685211,2.3818416382062902e-08,227.99233284435164,0.029234822556048163
900.0,60.0,7.977063619685211,4.7383581309884666e-08,227.99233284435164,0.02968027162744917
900.0,65.0,7.994190619685212,9.242686500957387e-08,227.99233284435164,0.030125720698850177
900.0,70.0,8.011317619685212,1.7692662819083547e-07,227.99233284435164,0.030571169770251188
900.0,75.0,8.028444619685212,3.3262969667003873e-07,227.99233284435164,0.0310166188416522
900.0,80.0,8.04557161968521,6.146533826906791e-07,227.99233284435164,0.031462067913053206
900.0,85.0,8.06269861968521,1.1171495758969728e-06,227.99233284435164,0.03190751698445421
950.0,20.0,8.275605820778832,1.0241864247342405e-10,215.9927363788594,0.026116679056241102
950.0,25.0,8.293684320778834,2.4065929917088824e-10,215.9927363788594,0.026562128127642113
950.0,30.0,8.311762820778835,5.502343834098516e-10,215.9927363788594,0.027007577199043124
950.0,35.0,8.329841320778833,1.2257068679340356e-09,215.9927363788594,0.02745302627044413
950.0,40.0,8.347919820778834,2.6635161381476247e-09,215.9927363788594,0.027898475341845138
950.0,45.0,8.365998320778832,5.6527053288061965e-09,215.9927363788594,0.02834392441324615
950.0,50.0,8.384076820778834,1.1729006027729503e-08,215.9927363788594,0.028789373484647152
950.0,55.0,8.402155320778833,2.3818416382062902e-08,215.9927363788594,0.029234822556048163
950.0,60.0,8.420233820778833,4.7383581309884666e-08,215.9927363788594,0.02968027162744917
950.0,65.0,8.438312320778834,9.242686500957387e-08,215.9927363788594,0.030125720698850177
950.0,70.0,8.456390820778834,1.7692662819083547e-07,215.9927363788594,0.030571169770251188
950.0,75.0,8.474469320778834,3.3262969667003873e-07,215.9927363788594,0.0310166188416522
950.0,80.0,8.492547820778833,6.146533826906791e-07,215.9927363788594,0.031462067913053206
950.0,85.0,8.510626320778833,1.1171495758969728e-06,215.9927363788594,0.03190751698445421
1000.0,20.0,8.711164021872456,1.0241864247342405e-10,205.19309955991648,0.026116679056241102
1000.0,25.0,8.730194021872457,2.4065929917088824e-10,205.19309955991648,0.026562128127642113
1000.0,30.0,8.749224021872458,5.502343834098516e-10,205.19309955991648,0.027007577199043124
1000.0,35.0,8.768254021872457,1.2257068679340356e-09,205.19309955991648,0.02745302627044413
1000.0,40.0,8.787284021872457,2.6635161381476247e-09,205.19309955991648,0.027898475341845138
1000.0,45.0,8.806314021872456,5.6527053288061965e-09,205.19309955991648,0.02834392441324615
1000.0,50.0,8.825344021872457,1.1729006027729503e-08,205.19309955991648,0.028789373484647152
1000.0,55.0,8.844374021872456,2.3818416382062902e-08,205.19309955991648,0.029234822556048163
1000.0,60.0,8.863404021872457,4.7383581309884666e-08,205.19309955991648,0.02968027162744917
1000.0,65.0,8.882434021872458,9.242686500957387e-08,205.19309955991648,0.030125720698850177
1000.0,70.0,8.901464021872457,1.7692662819083547e-07,205.19309955991648,0.030571169770251188
1000.0,75.0,8.920494021872457,3.3262969667003873e-07,205.19309955991648,0.0310166188416522
1000.0,80.0,8.939524021872456,6.146533826906791e-07,205.19309955991648,0.031462067913053206
1000.0,85.0,8.958554021872457,1.1171495758969728e-06,205.19309955991648,0.03190751698445421
1050.0,20.0,9.14672222296608,1.0241864247342405e-10,195.4219995808728,0.026116679056241102
1050.0,25.0,9.16670372296608,2.4065929917088824e-10,195.4219995808728,0.026562128127642113
1050.0,30.0,9.18668522296608,5.502343834098516e-10,195.4219995808728,0.027007577199043124
1050.0,35.0,9.20666672296608,1.2257068679340356e-09,195.4219995808728,0.02745302627044413
1050.0,40.0,9.22664822296608,2.6635161381476247e-09,195.4219995808728,0.027898475341845138
1050.0,45.0,9.24662972296608,5.6527053288061965e-09,195.4219995808728,0.02834392441324615
1050.0,50.0,9.26661122296608,1.1729006027729503e-08,195.4219995808728,0.028789373484647152
1050.0,55.0,9.286592722966079,2.3818416382062902e-08,195.4219995808728,0.029234822556048163
1050.0,60.0,9.30657422296608,4.7383581309884666e-08,195.4219995808728,0.02968027162744917
1050.0,65.0,9.32655572296608,9.242686500957387e-08,195.4219995808728,0.030125720698850177
1050.0,70.0,9.346537222966079,1.7692662819083547e-07,195.4219995808728,0.030571169770251188
